Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIQ.S2XS,2012.12,4824.980045,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2013.03,4872.273524,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2013.06,4920.943905,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2013.09,5004.863306,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2013.12,5128.535437,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2014.03,5062.129942,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2014.06,5189.62169,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2014.09,5328.923212,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2014.12,5372.173928,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2015.03,5463.483792,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2015.06,5531.317999,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2015.09,5703.465184,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2015.12,5618.862204,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2016.03,5825.090079,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2016.06,5857.463112,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2016.09,5884.873869,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2016.12,5955.453327,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2017.03,6133.108625,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2017.06,6242.335729,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2017.09,6294.686503,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2017.12,6408.029885,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2018.03,6557.233751,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2018.06,6702.258995,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2018.09,6785.874994,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2018.12,6862.798418,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2019.03,6833.511229,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2019.06,7013.58622,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2019.09,7122.038604,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2019.12,7306.194271,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2020.03,7223.228367,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2020.06,6730.551969,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2020.09,7508.862126,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2020.12,7294.753319,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XS,2021.03,7743.107518,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Seasonally adjusted,,
MEIQ.S2XT,1999.06,2555.769742,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,1999.09,2603.051022,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,1999.12,2656.386672,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2000.03,2695.011483,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2000.06,2710.88432,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2000.09,2737.122601,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2000.12,2779.391517,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2001.03,2812.308344,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2001.06,2848.784006,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2001.09,2888.044233,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2001.12,2917.241579,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2002.03,2971.873396,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2002.06,3035.252436,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2002.09,3103.371625,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2002.12,3160.447546,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2003.03,3208.660852,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2003.06,3271.046937,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2003.09,3342.439687,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2003.12,3411.385284,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2004.03,3491.136555,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2004.06,3583.892934,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2004.09,3665.123847,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2004.12,3756.775432,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2005.03,3829.344349,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2005.06,3880.039276,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2005.09,3898.713498,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2005.12,3934.998022,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2006.03,3994.245655,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2006.06,4039.899226,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2006.09,4094.147339,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2006.12,4164.852895,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2007.03,4225.729585,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2007.06,4285.818525,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2007.09,4367.230068,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2007.12,4426.709656,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2008.03,4488.446925,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2008.06,4548.321269,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2008.09,4594.092862,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2008.12,4545.670202,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2009.03,4422.460568,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2009.06,4330.45399,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2009.09,4295.423027,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2009.12,4285.842779,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2010.03,4312.691551,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2010.06,4332.140858,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2010.09,4329.133739,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2010.12,4372.855492,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2011.03,4441.078633,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2011.06,4482.519435,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2011.09,4491.427851,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2011.12,4542.308893,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2012.03,4634.127565,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2012.06,4699.073559,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2012.09,4743.347637,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2012.12,4813.587658,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2013.03,4873.331559,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2013.06,4923.100327,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2013.09,5022.069654,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2013.12,5083.465823,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2014.03,5103.69396,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2014.06,5184.171464,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2014.09,5310.421879,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2014.12,5388.007984,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2015.03,5450.152932,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2015.06,5556.890417,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2015.09,5647.218143,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
MEIQ.S2XT,2015.12,5726.851789,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Goods-producing industries,Trend,,
